189.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189.0,141.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210.0,153.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57.0,89.0,9,0.0,0.0,1.7222221999999998,1.3066783000000002,6.1666665,4.703426400000001,17.0,13.0,24.555555,13.444445000000002,-12.0,22.666666,-10.666667,24.555555,0.47748852,-2.1297464,0
243.0,94.0,9,0.0,0.0,0.6666666,0.31111112,0.22222221,0.029629631,1.1851851999999998,0.22222222,3.2222223,0.11111111,-2.8888887999999997,6.111111,-3.2222223,3.2222223,0.9777778,-2.0712416,0
229.0,104.0,9,0.0,0.0,0.49999985,0.54772234,2.8333333,2.0412421000000003,19.777779000000002,16.333334,26.11111,16.88889,-10.333333,19.0,-8.666667,26.11111,0.37553233,-2.1506376,0
226.0,131.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
196.0,95.0,9,0.0,0.0,1.7222220000000001,1.1238165,1.3333335,1.2649110000000001,7.6296296,6.777777700000001,10.777778,5.3333335,-2.5555556,9.444445,-6.888889,10.777778,0.51256585,-1.7492584,0
43.0,152.0,9,0.0,0.0,1.9444445,1.7074082,1.2222222,0.8296299000000001,1.5185186000000002,1.0,2.8888887999999997,0.6666667,-1.5555556000000001,4.111111,-2.5555556,2.8888887999999997,0.64867723,-1.9332388999999999,0
54.0,133.0,9,0.0,0.0,1.5555557,1.0074074,0.50000006,0.3444443,5.3703704000000005,3.6666667,9.0,3.4444443999999996,-5.111111,10.888889,-5.777777700000001,9.0,0.6304714,-2.0480003,0
157.0,85.0,9,0.0,0.0,1.2222223,1.2412657,0.22222233,0.17213264,18.925926,14.555554999999998,26.888890000000004,15.333332999999998,-13.111111,23.88889,-10.777778,26.888890000000004,0.45902446,-2.1609125,0
96.0,94.0,9,0.0,0.0,0.7222225999999999,0.28518537,0.44444466,0.42963016,20.222220999999998,16.0,28.777779,15.888889,-12.666667,25.666666,-13.0,28.777779,0.45154575,-2.084893,0
152.0,155.0,9,0.0,0.0,0.5,0.61111104,10.777778,131.80739,7.296296000000001,5.3333335,11.0,5.5555553,-5.888889,11.111111,-5.222222299999999,11.0,0.5,-2.115567,0
208.0,34.0,9,0.0,0.0,1.7222224,1.7309811000000002,0.44444449999999996,0.50184834,14.444445000000002,10.777778,21.0,11.555555,-11.0,19.666666,-8.666667,21.0,0.479958,-2.1623826,0
222.0,62.0,9,0.0,0.0,0.27777782,0.25092420000000004,0.6666667,0.55777335,6.4074073,4.111111,11.444445,3.6666667,-6.888889,15.111111,-8.222222,11.444445,0.68080807,-2.0341523,0
123.0,152.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,134.0,9,0.0,0.0,0.6666667,0.088888995,0.61111116,0.24074072,2.9629629,1.1111111999999999,6.4444447,1.3333334,-5.5555553,10.444445,-4.888889,6.4444447,0.8292328000000001,-2.133095,0
223.0,62.0,9,0.0,0.0,0.3333334,0.29814243,0.44444442,0.50184846,6.4444447,4.111111,11.444445,3.7777777,-7.0,15.0,-8.0,11.444445,0.6703704,-2.0487173,0
184.0,145.0,9,0.0,0.0,0.72222227,0.6116159000000001,0.22222222,0.2721655,0.5555555999999999,0.33333334,1.2222222,0.11111111,-0.6666667,2.0,-1.3333334,1.2222222,0.5277778000000001,-1.9209436000000002,0
225.0,58.0,9,0.0,0.0,0.3333335,0.42163706,0.44444449999999996,0.34426522,8.333333,5.5555553,14.111111,5.3333335,-8.333333,17.333334,-9.0,14.111111,0.62222224,-2.0685637,0
58.0,113.0,9,0.0,0.0,3.4444447,1.2232318000000002,0.7222223000000001,0.38968182,20.851851999999997,16.88889,28.444445,17.222223,-11.888889,22.777779000000002,-10.888889,28.444445,0.4148072,-2.1256926,0
160.0,41.0,9,0.0,0.0,0.8333333,0.8096638,0.22222225,0.17213258,0.7037036999999999,0.5555555999999999,1.2222222,0.33333334,-0.44444445,1.5555556000000001,-1.1111111999999999,1.2222222,0.537037,-1.8451205000000002,0
160.0,110.0,9,0.0,0.0,0.833333,0.6912145000000001,0.4444437,0.27216540000000006,31.62963,27.222221,39.333335999999996,28.333334000000004,-13.222222,23.11111,-9.888889,39.333335999999996,0.3074441,-2.1872416,0
186.0,12.0,9,0.0,0.0,0.44444433,0.27216548,2.3333333,1.9663839,6.259258999999999,3.8888887999999997,11.333333,3.5555556000000004,-7.111111,15.222222,-8.111111,11.333333,0.6873016,-2.057978,0
142.0,111.0,9,0.0,0.0,1.1111113000000001,0.45541987,0.55555534,0.34426492,28.740740000000002,24.555555,35.88889,25.777779000000002,-12.555555,21.444445,-8.888889,35.88889,0.31548372,-2.2026672,0
252.0,137.0,9,0.0,0.0,0.88888884,0.544331,0.6111111,0.71232533,0.7407406999999999,0.33333334,1.7777778000000002,0.11111111,-1.2222222,3.1111112000000003,-1.8888888,1.7777778000000002,0.75,-2.0076063000000004,0
206.0,61.0,9,0.0,0.0,0.5555555,0.40368673,0.4999999,0.45946813,7.0740743,4.6666669999999995,12.222222,4.3333335,-7.222222299999999,15.444445000000002,-8.222222,12.222222,0.64589113,-2.0487173,0
239.0,93.0,9,0.0,0.0,3.4444440000000003,13.496301,1.0555555,0.86296237,14.407407999999998,9.888889,22.88889,10.444445,-13.555554999999998,25.444445,-11.888889,22.88889,0.57700235,-2.1374934,0
207.0,115.0,9,0.0,0.0,1.0555555,0.3296295,0.16666669,0.033333343,1.2222222,0.44444445,2.8888887999999997,0.33333334,-2.3333333,5.0,-2.6666667,2.8888887999999997,0.93333334,-2.0655363,0
90.0,134.0,9,0.0,0.0,0.38888887,0.018518528,0.94444436,0.1518523,2.1111112000000003,1.0,4.6666669999999995,0.6666667,-3.3333333,7.666666499999999,-4.3333335,4.6666669999999995,0.88148147,-2.0131435,0
86.0,197.0,9,0.11111111,0.11111111,1.611112,1.4516907,1.2777786,1.1038647,63.22221999999999,56.22221999999999,77.77778,55.66666800000001,-21.0,43.666668,-22.666666,77.77778,0.28533262,-2.06802,1
4.0,189.0,9,0.0,0.0,2.0555565,3.8851852,11.722221000000001,114.59633999999998,26.444445,23.444445,33.0,22.88889,-9.0,19.666666,-10.666667,33.0,0.27147257,-2.1010017000000003,1
134.0,187.0,9,0.0,0.0,1.8888886999999999,1.5153537000000001,2.1111114,1.7847083,59.370369999999994,52.66666800000001,74.111115,51.333332,-20.11111,44.22222,-24.11111,74.111115,0.30745777,-2.03348,1
252.0,201.0,9,0.0,0.0,4.6111107,5.495115,5.5555553,5.795274,40.296295,35.77778,49.0,36.11111,-13.555554999999998,26.11111,-12.555555,49.0,0.2753682,-2.1758256,1
219.0,176.0,9,0.0,0.11111111,2.1111119,1.8579169999999998,5.111111,2.8414931,60.29629499999999,53.33333199999999,75.66667,51.88889,-20.88889,46.11111,-25.222220999999998,75.66667,0.31446242,-2.0306482,1
205.0,190.0,9,0.0,0.0,1.2777773000000001,0.9981452,1.6111107,1.1238158,49.48148,44.77778,60.66666800000001,43.0,-14.111111,33.555557,-19.444445,60.66666800000001,0.29078844,-1.9875988999999998,1
202.0,193.0,9,0.0,0.0,1.111112,0.7503075,3.3888881,2.489236,41.703705,37.88889,50.666668,36.555557,-11.444445,26.888890000000004,-15.444445000000002,50.666668,0.27838665,-1.9929974999999998,1
223.0,161.0,9,0.0,0.0,1.3888893,3.040736,8.999999,31.022234,42.037037,36.0,52.22222,37.88889,-18.11111,30.555555,-12.444445,52.22222,0.30841646,-2.282295,1
87.0,196.0,9,0.11111111,0.0,1.3333321000000002,0.8692278,2.222222,1.6688869,61.59259399999999,55.0,75.66667,54.11111,-19.777779000000002,42.22222,-22.444445,75.66667,0.28752622,-2.0487363000000003,1
105.0,193.0,9,0.0,0.0,3.222222,1.9051596999999998,2.8888892999999998,2.1773255000000002,60.11111,53.11111,75.111115,52.11111,-21.0,45.0,-24.0,75.111115,0.30846536,-2.047766,1
77.0,185.0,9,0.0,0.0,2.944445,7.6629586,6.2222214000000005,32.118522999999996,32.555557,29.222221,39.666668,28.777779,-10.0,21.333334,-11.333333,39.666668,0.27036038,-2.0852716,1
88.0,180.0,9,0.0,0.0,1.4999993999999999,0.93689823,3.833332,2.888675,50.407406,45.22222,62.33333199999999,43.666668,-15.555554999999998,35.77778,-20.222220999999998,62.33333199999999,0.3009182,-2.0087192,1
214.0,161.0,9,0.0,0.0,3.7222223,0.72963357,11.5,18.922234,40.444443,35.333335999999996,49.666668,36.333335999999996,-15.333332999999998,27.666665999999996,-12.333333,49.666668,0.29805613,-2.1989389999999998,1
198.0,183.0,9,0.0,0.0,1.0555546999999998,1.1816497,3.3888881,1.5974506000000002,54.037037,48.88889,66.55556,46.666668,-15.444445000000002,37.555557,-22.11111,66.55556,0.2986217,-1.9749589,1
189.0,187.0,9,0.0,0.0,1.2222226999999999,1.0036974,3.0555553,2.3890192999999997,48.51852,44.11111,59.88889,41.555557,-13.222222,34.11111,-20.88889,59.88889,0.30575457,-1.9474715,1
124.0,191.0,9,0.0,0.0,3.5000007000000006,2.7386136000000003,3.277778,2.8001327999999996,59.74074,52.88889,74.77778,51.555557,-20.555555,45.11111,-24.555555,74.77778,0.31361094,-2.0354799999999997,1
182.0,186.0,9,0.11111111,0.0,3.666666,2.0439608,1.7777767,1.2412661,48.444443,43.77778,59.88889,41.666668,-14.0,34.333332,-20.333334,59.88889,0.30452195,-1.9730555,1
151.0,163.0,9,0.0,0.0,2.0555556,2.2851863,18.166666,41.988934,40.0,34.555557,48.0,37.444443,-16.333334,24.0,-7.666666499999999,48.11111,0.26384650000000004,-2.5174901000000003,1
112.0,197.0,9,0.0,0.0,4.2222233000000005,2.9938211,4.9444447,3.1227946,50.333332,44.666668,62.22221999999999,44.11111,-17.0,35.666668,-18.666666,62.22221999999999,0.29632849,-2.0712208999999997,1
137.0,182.0,9,0.0,0.0,1.8333334,3.8555553,3.6111107000000002,9.218522,34.925926000000004,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445000000002,42.88889,0.28575617,-2.0011246,1
4.0,201.0,9,0.0,0.22222222,2.722222,1.6788458,5.2222214000000005,3.1245742,53.70370500000001,47.11111,67.22222,46.77778,-19.777779000000002,40.555557,-20.777779000000002,67.22222,0.30885938,-2.0752265,1
235.0,196.0,9,0.0,0.0,1.6666666,1.333334,2.222222,1.1482682,47.25926,41.77778,58.55555699999999,41.444443,-16.444445,33.88889,-17.444445,58.55555699999999,0.29423782,-2.0746154999999997,1
167.0,189.0,9,0.0,0.0,3.7777773999999997,2.2377224,3.7777773999999997,1.544405,58.40740600000001,51.333332,72.44444,51.444443,-21.222220999999998,42.11111,-20.88889,72.44444,0.29552308,-2.1013257999999997,1
250.0,176.0,9,0.0,0.11111111,1.611112,1.0628399,3.4444440000000003,1.6953092,53.66666800000001,47.11111,67.66667,46.22222,-19.666666,42.0,-22.333334,67.66667,0.3181372,-2.0522583,1
244.0,194.0,9,0.0,0.0,1.7222220000000001,1.14342,2.277778,2.03761,49.74074,44.444443,61.66666800000001,43.11111,-15.888889,35.77778,-19.88889,61.66666800000001,0.30085307,-2.0218375,1
178.0,185.0,9,0.0,0.0,2.6111119,1.8063676,3.1111114,2.2771008,49.037037,44.0,60.66666800000001,42.444443,-15.111111,34.88889,-19.777779000000002,60.66666800000001,0.30003616,-2.006186,1
229.0,195.0,9,0.0,0.0,4.166666,2.2779152000000003,4.111111,2.2476342000000002,47.703705,42.444443,58.88889,41.77778,-15.777778,33.555557,-17.777779000000002,58.88889,0.29027814,-2.0527046,1
5.0,210.0,9,0.0,0.11111111,2.1666672,1.6699982,4.444444,2.613356,51.296295,45.444443,64.333336,44.11111,-17.555555,39.11111,-21.555555,64.333336,0.3175664,-2.0208955,1
118.0,180.0,9,0.0,0.0,1.9444447,1.4819913,3.1111114,1.0886628999999999,48.555557,44.11111,59.0,42.555557,-13.333332999999998,31.333334000000004,-18.0,59.0,0.27882218,-1.9960422999999998,1
86.0,193.0,9,0.0,0.0,3.2777792999999997,1.6521593,2.222222,1.8094397,61.40740600000001,53.66666800000001,76.55556,54.0,-23.222220999999998,45.444443,-22.222220999999998,76.55556,0.29957896,-2.1093748,1
165.0,186.0,9,0.0,0.0,2.5555546000000002,1.5729187,2.0,1.1737879999999998,49.51852,45.11111,61.11111,42.333335999999996,-13.222222,34.77778,-21.555555,61.11111,0.3072572,-1.9408131000000002,1
64.0,176.0,9,0.0,0.0,2.3333328,0.91893756,1.0000006,0.91893756,50.77778,46.0,62.33333199999999,44.0,-14.333332999999998,34.666668,-20.333334,62.33333199999999,0.29405567,-1.9808796999999998,1
200.0,189.0,9,0.0,0.0,1.1111113000000001,1.0886619,3.1666667,1.0055408000000001,49.666668,45.11111,60.88889,43.0,-13.666667000000002,33.666668,-20.0,60.88889,0.2938097,-1.9732205000000003,1
135.0,185.0,9,0.11111111,0.0,2.2222214,2.8100352,2.2777792999999997,1.2895584,47.962963,44.11111,57.33333199999999,42.444443,-11.555555,28.111109999999996,-16.555555,57.33333199999999,0.2591888,-1.9820988000000002,1
183.0,185.0,9,0.0,0.0,2.8888881,1.4246495000000001,5.7777769999999995,5.556445,44.962963,40.666668,55.0,39.22222,-12.888889,30.111109999999996,-17.222220999999998,55.0,0.28574014,-2.0049881999999997,1
253.0,192.0,9,0.0,0.0,2.1666667,2.0083156000000004,2.5555553,1.5444031999999999,47.51852,42.333335999999996,59.22221999999999,41.0,-15.555554999999998,35.11111,-19.555555,59.22221999999999,0.30747290000000005,-2.020234,1
54.0,176.0,9,0.0,0.0,2.1111126000000002,0.68853056,2.6666672,2.6915512,50.666668,46.0,62.66666800000001,43.333332,-14.0,36.0,-22.0,62.66666800000001,0.30857325,-1.9514096999999997,1
86.0,179.0,9,0.0,0.0,2.0,1.2823589,3.5555559999999997,3.0743864,50.555557,45.77778,62.11111,43.77778,-14.333332999999998,34.666668,-20.333334,62.11111,0.29654688,-1.9786568,1
250.0,196.0,9,0.0,0.0,1.4999993999999999,1.5018506,2.2777767000000004,1.2186811000000002,47.77778,42.666668,58.77778000000001,41.88889,-15.333332999999998,33.0,-17.666666,58.77778000000001,0.28913772,-2.0459956999999998,1
237.0,192.0,9,0.11111111,0.0,0.8333333,0.54772305,4.3888893,3.5239922999999997,46.37037,41.11111,57.66666800000001,40.333335999999996,-15.777778,33.88889,-18.11111,57.66666800000001,0.3026748,-2.047243,1
214.0,194.0,9,0.0,0.0,1.222222,1.0255985,3.2222226000000003,1.6953098999999998,45.074073999999996,40.22222,55.44444300000001,39.555557,-14.555554999999998,31.111109999999996,-16.555555,55.44444300000001,0.29197225,-2.0469983,1
160.0,187.0,9,0.11111111,0.0,2.6111119,1.9369694,5.1111107,3.5381508000000004,49.48148,44.666668,60.88889,42.88889,-14.444445000000002,34.22222,-19.777779000000002,60.88889,0.2973408,-1.9906267,1
201.0,191.0,9,0.0,0.0,1.0000006,0.76011723,2.944444,1.0201671,49.185184,44.666668,59.77778000000001,43.11111,-13.555554999999998,31.777779,-18.222220999999998,59.77778000000001,0.27888620000000003,-1.9989927,1
217.0,195.0,9,0.0,0.0,4.2222233000000005,3.2840809999999996,2.3888892999999998,2.102027,45.074073999999996,39.666668,55.55555699999999,40.0,-16.222220999999998,31.444445,-15.222222,55.55555699999999,0.2929567,-2.1185718,1
185.0,188.0,9,0.0,0.0,1.7777767,1.1287483999999999,1.9999993999999999,1.2472184,50.185184,45.0,62.11111,43.444443,-15.555554999999998,35.77778,-20.222220999999998,62.11111,0.30042979999999997,-2.0073802,1
65.0,176.0,9,0.0,0.0,2.8888886,1.4707014999999999,1.5,1.1690452,49.74074,45.22222,61.0,43.0,-13.555554999999998,33.77778,-20.222220999999998,61.0,0.29478699999999997,-1.9657031000000003,1
